ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
95827,95827,Dalaja Varghese,41,3,2,1,2
95828,95828,Pratyush Wable,41,5,2,4,2
95829,95829,Omaja Sankar,50,2,1,4,1
95830,95830,Ryan Grover,39,4,1,1,1
95831,95831,Ojasvi Banik,47,1,4,3,1
95832,95832,Ayush Acharya,55,2,1,1,1
95833,95833,Chandran Swamy,48,5,1,4,1
95834,95834,Irya Dass,63,3,1,3,1
95835,95835,Kashvi Doctor,65,4,1,1,1
95836,95836,Frado Balay,64,2,4,1,2
95837,95837,Saumya Mishra,44,2,4,4,1
95838,95838,Karan Ganesan,43,1,4,1,2
95839,95839,Yug Keer,40,2,1,3,1
95840,95840,Pooja Badal,51,2,2,3,2
95841,95841,Lopa Behl,43,3,1,4,2
95842,95842,Yasti Nayak,18,2,2,2,2
95843,95843,Samuel Shere,34,4,4,3,2
95844,95844,Fiyaz Balakrishnan,37,2,3,1,2
95845,95845,Kalpit Sanghvi,42,2,4,4,1
95846,95846,Varenya Rattan,23,3,1,3,2
95847,95847,Advik Chada,50,4,2,2,2
95848,95848,Upasna Mann,39,1,4,1,2
95849,95849,Teerth Sankaran,41,1,2,2,1
95850,95850,Praneel Parmer,24,1,1,1,2
95851,95851,Dhruv Dhar,45,2,3,4,2
95852,95852,Nachiket Gulati,24,2,1,3,2
95853,95853,Jairaj Amble,29,4,1,2,2
95854,95854,Warjas Chaudhary,41,5,1,1,2
95855,95855,Ishaan Raju,68,4,4,3,1
95856,95856,Harita Patla,62,5,2,1,1
95857,95857,Pranit Prakash,40,4,1,3,1
95858,95858,Kashish Uppal,57,2,3,1,1
95859,95859,Henry Munshi,33,1,1,1,2
95860,95860,Netra Borra,64,4,2,3,1
95861,95861,Orinder Vig,67,4,1,2,1
95862,95862,Jagrati Rastogi,19,2,4,3,1
95863,95863,Chatresh Pillay,33,2,2,4,2
95864,95864,Nathaniel Manne,38,2,2,3,2
95865,95865,Hardik Bhasin,52,4,2,1,1
95866,95866,Udyati Chaudhary,59,5,1,1,1
95867,95867,Zaid Patla,69,4,1,4,2
95868,95868,Farhan Bandi,49,3,4,2,2
95869,95869,Logan Mandal,42,2,1,1,2
95870,95870,Eshana Rao,18,2,2,2,1
95871,95871,Libni Char,66,4,1,4,1
95872,95872,Onveer Som,61,1,1,4,1
95873,95873,Bhavani Soni,25,1,2,3,1
95874,95874,Jairaj Sami,52,1,4,1,2
95875,95875,Sathvik Kala,23,2,1,1,1
95876,95876,Anvi Kaur,57,4,1,3,1
95877,95877,Pranit Sidhu,46,2,4,3,1
95878,95878,Darpan Jhaveri,44,1,3,2,1
95879,95879,Tamanna Golla,32,4,2,2,2
95880,95880,Warinder Tella,48,2,1,3,2
95881,95881,Arin Sandhu,50,4,1,3,1
95882,95882,Fiyaz Sami,37,5,1,2,2
95883,95883,Niharika Rai,31,1,2,1,1
95884,95884,Fariq Rastogi,58,3,3,1,2
95885,95885,Jairaj Seth,47,3,1,4,2
95886,95886,Mohammed Yadav,28,5,1,2,2
95887,95887,Arjun Prashad,43,5,1,1,2
95888,95888,Ekalinga Mahal,64,3,1,3,2
95889,95889,Caleb Bobal,66,1,1,3,1
95890,95890,Avni Krish,62,4,1,1,2
95891,95891,Ekantika Roy,25,1,2,3,1
95892,95892,Laban Butala,52,1,4,3,2
95893,95893,Thomas Bera,62,4,2,4,2
95894,95894,Alka Sood,48,3,1,4,1
95895,95895,Vivaan Chowdhury,38,4,2,2,2
95896,95896,Lucky Kade,60,3,4,2,1
95897,95897,Jalsa Vaidya,47,3,1,3,2
95898,95898,Libni Master,21,3,3,2,1
95899,95899,Nihal Murthy,56,4,1,2,1
95900,95900,Reva Agarwal,55,5,2,2,2
95901,95901,Faris Bora,65,4,2,1,2
95902,95902,Edhitha Sarna,54,2,4,4,1
95903,95903,Bishakha Ghose,49,4,1,4,1
95904,95904,Ekaja Krishna,45,4,4,3,1
95905,95905,Aryan Walia,62,1,1,3,2
95906,95906,Ekta Soman,31,5,1,1,1
95907,95907,Eta Choudhury,36,1,2,1,2
95908,95908,Varenya Raju,61,3,1,2,1
95909,95909,Nandini Johal,24,1,4,4,1
95910,95910,Samarth Hans,32,2,1,2,2
95911,95911,Balhaar Madan,32,5,3,3,2
95912,95912,Pahal Raman,45,3,2,2,1
95913,95913,Ijaya Khosla,32,3,3,2,2
95914,95914,Kai Sura,66,1,2,2,2
95915,95915,Jeremiah Padmanabhan,47,3,1,2,2
95916,95916,Champak Narain,32,3,1,2,2
95917,95917,Meera Bala,20,3,3,2,2
95918,95918,Aahana Johal,39,4,3,1,2
95919,95919,Vinaya Sanghvi,19,5,2,4,2
95920,95920,Bishakha Naidu,44,3,2,3,2
95921,95921,Vritti Tripathi,18,3,1,2,2
95922,95922,Ucchal Raman,47,4,1,1,2
95923,95923,Nidhi Bhatti,19,1,3,1,1
95924,95924,Krisha Varghese,50,4,2,3,1
95925,95925,Charan Guha,64,3,4,3,2
95926,95926,Kamala Ahuja,54,5,1,1,1
95927,95927,Maanav Guha,46,5,2,1,1
95928,95928,Ira Bahri,38,1,1,3,2
95929,95929,Sanya Mohan,41,3,2,1,1
95930,95930,Aachal Mammen,50,2,1,4,2
95931,95931,Darpan Kunda,33,5,3,2,1
95932,95932,Dominic Lall,48,1,2,4,1
95933,95933,Logan Arya,19,5,2,4,2
95934,95934,Matthew Som,56,3,4,2,1
95935,95935,Parth Seshadri,45,1,4,1,1
95936,95936,Vasana Radhakrishnan,69,2,3,4,1
95937,95937,Xavier Mani,46,4,1,2,2
95938,95938,Eesha Reddy,20,2,4,3,2
95939,95939,Widisha Prabhu,24,3,2,3,2
95940,95940,Atharv Anne,44,4,4,2,1
95941,95941,Damini Dash,67,4,1,2,2
95942,95942,Arin Balasubramanian,41,2,4,1,1
95943,95943,Ishani Manne,44,4,2,1,1
95944,95944,Osha Mander,46,1,1,1,1
95945,95945,Charvi Loke,54,3,3,3,1
95946,95946,Warhi Dara,41,5,3,3,1
95947,95947,Harish Basak,44,2,2,1,1
95948,95948,Xiti Shankar,57,3,3,1,2
95949,95949,Warhi Aurora,38,4,2,2,2
95950,95950,Jason Wali,61,4,2,4,2
95951,95951,Samaksh Pillay,54,5,3,4,2
95952,95952,Rajata Sibal,69,1,4,3,2
95953,95953,Eiravati Pandya,66,3,3,2,2
95954,95954,Isha Sibal,57,2,3,1,1
95955,95955,Tripti Sodhi,55,3,3,1,2
95956,95956,Anita Sur,48,3,2,2,1
95957,95957,Wridesh Joshi,64,1,3,2,2
95958,95958,Ryan Date,59,1,1,4,1
95959,95959,Charles Majumdar,54,5,4,3,2
95960,95960,Manan Mander,68,3,2,3,2
95961,95961,Avi Sarna,40,3,1,1,1
95962,95962,Madhavi Narang,51,5,4,4,1
95963,95963,Baghyawati Puri,64,3,4,2,2
95964,95964,Noah Varughese,46,2,1,2,2
95965,95965,Udyati Chatterjee,64,3,4,1,1
95966,95966,Logan Murthy,32,3,2,2,2
95967,95967,Bhanumati Batra,65,4,3,4,1
95968,95968,Anthony Soni,24,2,1,4,1
95969,95969,Upkaar Vala,52,3,2,4,1
95970,95970,Rajeshri Ghosh,70,3,2,4,2
95971,95971,Jasmit Nagy,19,5,1,2,1
95972,95972,Sachi Sharma,57,1,1,3,2
95973,95973,Rohan Bala,27,5,4,2,1
95974,95974,Yahvi Balasubramanian,52,2,1,1,2
95975,95975,Chaaya Karan,62,3,4,2,2
95976,95976,Aadi More,28,3,2,1,2
95977,95977,Yachana Sant,29,5,3,3,2
95978,95978,Januja Ranganathan,18,2,2,1,1
95979,95979,Ekbal Rao,45,3,3,3,1
95980,95980,Kamala Kamdar,36,4,4,2,2
95981,95981,Abha Bora,20,4,2,3,1
95982,95982,Ucchal Patla,29,4,1,2,1
95983,95983,Ganga Kumar,38,5,2,3,1
95984,95984,Aarnav Sibal,25,4,4,4,2
95985,95985,Warinder Chander,28,3,2,2,1
95986,95986,Nidhi Yohannan,18,1,4,3,1
95987,95987,Aarav Tank,60,3,1,3,1
95988,95988,Hiral Mukherjee,24,2,1,1,1
95989,95989,Gauri Hayer,38,5,3,4,1
95990,95990,Anjali Nagar,58,2,4,2,2
95991,95991,Dalbir Chad,65,4,4,4,2
95992,95992,Chaitaly Devi,34,4,2,2,2
95993,95993,Vansha Khanna,58,2,1,1,2
95994,95994,Manan Mohanty,45,5,2,1,1
95995,95995,Pranit Nazareth,29,2,1,2,1
95996,95996,Vihaan Pai,34,3,3,3,2
95997,95997,Aarav Nazareth,39,2,3,3,1
95998,95998,Faras Buch,26,5,4,2,2
95999,95999,Yahvi Nath,37,3,2,3,2
96000,96000,Robert Dua,27,5,1,3,1
96001,96001,Kavya Bail,29,3,3,4,2
96002,96002,Nathan Karan,20,3,2,4,2
96003,96003,Qabil Bandi,44,2,2,4,1
96004,96004,Samesh Sanghvi,60,5,1,1,2
96005,96005,Dalaja Buch,58,5,2,3,2
96006,96006,Ekanta Wadhwa,57,3,4,1,2
96007,96007,Dominic Hayer,32,4,2,1,1
96008,96008,Yash Luthra,59,4,2,2,1
96009,96009,Lohit Sastry,30,1,4,3,1
96010,96010,Urvashi Sawhney,20,5,4,4,1
96011,96011,Chaitaly Sha,24,2,1,1,1
96012,96012,Raagini Wali,19,3,4,3,1
96013,96013,Janaki Mander,23,1,1,3,2
96014,96014,Yashawini Vaidya,48,5,2,1,1
96015,96015,Ekaraj Basak,37,4,4,1,1
96016,96016,Megha Bahri,22,3,4,4,1
96017,96017,Avni Ahuja,38,2,4,4,2
96018,96018,Sanya Kade,60,4,1,3,1
96019,96019,Girik Sant,61,3,2,2,2
96020,96020,Hredhaan Chaudhry,61,3,1,4,1
96021,96021,Maanav Devan,69,3,1,2,1
96022,96022,Warda Sampath,20,2,4,3,2
96023,96023,Lipika Parekh,20,4,4,4,2
96024,96024,Jyoti Magar,18,1,4,4,1
96025,96025,Upma Garde,40,3,3,2,1
96026,96026,Aryan Dara,59,4,4,2,2
96027,96027,Daksh Bakshi,31,2,4,2,1
96028,96028,Isaac Bedi,62,5,4,3,2
96029,96029,Nirja Mannan,57,5,2,2,2
96030,96030,Krishna Reddy,36,3,1,4,1
96031,96031,Omaja Mane,36,2,4,2,1
96032,96032,Chanakya Mammen,32,5,2,4,1
96033,96033,Qarin Nayar,25,5,2,2,2
96034,96034,William Deo,51,2,3,4,2
96035,96035,Ekiya Sami,20,1,3,1,2
96036,96036,Edhitha Kapoor,49,1,1,1,2
96037,96037,Tristan Bava,53,5,4,3,2
96038,96038,Advaith Behl,30,5,1,2,1
96039,96039,Oeshi Saraf,48,5,3,1,1
96040,96040,Ekbal Wali,60,5,2,4,2
96041,96041,Watika Sandhu,61,1,2,3,1
96042,96042,Ekta Hayre,50,3,1,4,1
96043,96043,Jagvi Saini,46,2,2,2,1
96044,96044,Nilima Rao,45,2,1,4,2
96045,96045,Isha Bhalla,39,2,4,3,1
96046,96046,Mohammed Anand,49,5,4,3,2
96047,96047,Peter Pathak,58,5,2,2,1
96048,96048,Champak Yohannan,57,4,1,2,1
96049,96049,Raghav Bir,29,2,1,2,2
96050,96050,Bimala Kant,29,5,4,4,1
96051,96051,Victor Gokhale,42,3,4,1,1
96052,96052,Yashvi Handa,25,5,4,2,1
96053,96053,Siddharth Nigam,61,5,2,2,2
96054,96054,Tanay Krishnan,60,1,3,2,2
96055,96055,Rudra Pingle,48,4,3,4,1
96056,96056,Anita Edwin,60,1,2,4,1
96057,96057,Luke Barad,41,2,1,1,2
96058,96058,Tara Sundaram,61,5,3,1,2
96059,96059,Tanish Bhat,65,1,1,2,1
96060,96060,Chaaya Panchal,57,4,1,1,1
96061,96061,Owen Mahajan,69,2,2,4,2
96062,96062,Rishi Bora,53,4,2,3,1
96063,96063,Chanchal Chaudhary,59,2,3,4,2
96064,96064,Aishani Amble,56,5,3,4,1
96065,96065,Eesha Vora,30,3,3,1,1
96066,96066,Laban Singh,63,1,4,3,2
96067,96067,Sathvik Nigam,44,5,2,1,1
96068,96068,Panini Prashad,51,1,3,4,2
96069,96069,Kevin Manda,25,2,2,4,2
96070,96070,Aarnav Rao,68,4,2,2,1
96071,96071,Zilmil Baral,28,5,1,1,1
96072,96072,Tarak Sanghvi,19,5,1,3,2
96073,96073,Edhitha Brahmbhatt,18,3,4,2,2
96074,96074,Amaira Sandal,32,3,4,4,2
96075,96075,Yatan Khanna,47,1,2,4,1
96076,96076,Sanya Bhatia,24,1,4,1,2
96077,96077,Benjamin Dhar,58,5,1,1,2
96078,96078,Vyanjana Anand,41,2,1,1,2
96079,96079,Devika Banik,57,2,4,3,2
96080,96080,Advay Mistry,41,4,1,3,1
96081,96081,Adweta Krishna,24,4,2,4,1
96082,96082,Darpan Kumer,68,2,2,4,1
96083,96083,Keya Deol,33,3,1,1,2
96084,96084,Chatura Murthy,45,2,1,3,1
96085,96085,Indira Rattan,33,4,2,4,2
96086,96086,Atharv Mishra,44,3,3,1,2
96087,96087,Chandran Krishnamurthy,44,4,1,1,2
96088,96088,Jason Sule,55,5,3,3,2
96089,96089,Yashvi Chaudhuri,32,1,2,3,1
96090,96090,Lakshit Yadav,69,2,1,1,2
96091,96091,Darpan Saran,35,3,2,1,2
96092,96092,Isaac Vala,41,1,1,3,1
96093,96093,Sneha Khalsa,40,4,2,3,2
96094,96094,Upasna Palan,63,1,1,3,1
96095,96095,Dakshesh Sarin,39,1,4,2,2
96096,96096,Thomas Chada,22,3,4,1,1
96097,96097,Logan Jhaveri,65,5,2,3,2
96098,96098,Niharika Thakkar,66,4,2,3,2
96099,96099,Keya Pillai,52,5,1,4,2
96100,96100,Nathaniel Chaudhary,62,3,4,2,1
96101,96101,Vrinda Raju,27,1,2,3,1
96102,96102,Qasim Dani,22,4,2,1,1
96103,96103,Omaja Prashad,23,3,4,3,1
96104,96104,Hiral Gole,64,4,3,3,2
96105,96105,Netra Chand,69,1,2,3,2
96106,96106,Zehaan Mander,56,1,3,2,1
96107,96107,Advay Tella,56,3,1,2,2
96108,96108,Karan Gala,36,2,1,1,2
96109,96109,Darpan Dugar,47,1,1,1,2
96110,96110,Rachana Doshi,41,2,2,4,2
96111,96111,Liam Badami,54,3,1,2,2
96112,96112,Siddharth Raman,40,5,3,2,2
96113,96113,Jack Misra,29,2,3,1,2
96114,96114,Reyansh Parsa,20,4,2,1,1
96115,96115,Veda Prabhakar,20,2,1,1,2
96116,96116,Joshua Din,56,4,3,4,1
96117,96117,Vamakshi Krishnan,64,2,1,4,1
96118,96118,Vivaan Rajagopal,50,1,4,3,2
96119,96119,Osha Hora,29,3,1,1,1
96120,96120,Aarna Bal,56,2,2,2,2
96121,96121,Watika Borde,64,1,3,4,1
96122,96122,Udarsh Sidhu,46,4,1,4,2
96123,96123,Nihal Bala,70,3,3,1,2
96124,96124,Ekalinga Devan,43,2,2,2,2
96125,96125,Balhaar Zacharia,62,4,4,1,1
96126,96126,Aadi Sood,27,3,2,2,2
96127,96127,Chavvi Mitter,63,2,4,4,1
96128,96128,Chandresh Joshi,53,4,3,4,2
96129,96129,Oviya Keer,55,1,1,1,1
96130,96130,Samarth Sant,32,1,2,1,1
96131,96131,Ansh Parmer,35,1,1,4,1
96132,96132,Gagan Mahal,23,4,1,2,2
96133,96133,Nitesh Ray,37,4,1,2,2
96134,96134,Sai Bedi,60,2,2,3,2
96135,96135,Aayush Boase,59,4,4,1,2
96136,96136,Riya Hayre,21,2,1,3,1
96137,96137,Netra Trivedi,62,1,2,4,2
96138,96138,Pavani Balasubramanian,51,4,3,2,2
96139,96139,Pahal Dhillon,35,3,1,2,1
96140,96140,Darsh Chowdhury,52,5,4,3,2
96141,96141,Nisha Hayre,64,1,3,4,2
96142,96142,Vedika Halder,45,3,1,1,1
96143,96143,Reyansh Deo,33,2,2,3,1
96144,96144,Nidra Gopal,46,2,2,1,2
96145,96145,Charvi Ranganathan,33,3,3,1,2
96146,96146,Samaksh Grover,56,2,2,3,1
96147,96147,Adweta Gokhale,62,2,1,3,1
96148,96148,Sarthak Gara,65,2,2,4,2
96149,96149,Raagini Tara,31,2,1,1,1
96150,96150,Idika Sarraf,69,3,2,2,1
96151,96151,Jonathan Baria,54,1,3,3,2
96152,96152,Lopa Dua,59,2,2,2,1
96153,96153,Deepa Char,18,5,3,1,1
96154,96154,Bachittar Tak,36,3,2,4,1
96155,96155,Abha Chaudhry,53,3,2,4,1
96156,96156,Aditya Wable,39,2,1,3,1
96157,96157,Sathvik Nath,51,2,3,1,2
96158,96158,Anmol Ghosh,42,5,3,1,1
96159,96159,Jalsa Luthra,31,3,1,3,1
96160,96160,Dayita Das,18,1,4,4,2
96161,96161,Manbir Bose,52,1,3,2,1
96162,96162,Hritik Rai,63,3,4,4,2
96163,96163,Frederick Kale,56,1,1,3,2
96164,96164,Ekaraj Chaudhary,41,3,4,3,1
96165,96165,Charan Ramesh,34,4,4,4,2
96166,96166,Varsha Agarwal,66,3,3,1,2
96167,96167,Yashica Thaker,52,1,1,4,1
96168,96168,Varsha More,19,3,3,1,2
96169,96169,Manya Palla,32,3,1,4,2
96170,96170,Ati Deo,27,4,1,2,1
96171,96171,Ekavir Kari,45,1,2,1,2
96172,96172,Pranav Soman,69,3,1,1,1
96173,96173,Raksha Pandey,45,4,1,1,2
96174,96174,Yatin Murthy,23,5,1,1,2
96175,96175,Sara Kar,52,4,1,4,1
96176,96176,Madhavi Sharma,30,3,4,2,1
96177,96177,Meghana Roy,29,4,4,2,1
96178,96178,Maanas Raja,67,5,2,4,2
96179,96179,Aahana Sibal,26,1,3,3,1
96180,96180,Sai Narain,69,2,1,3,1
96181,96181,Vivaan Narain,32,5,3,4,1
96182,96182,Wriddhish Uppal,18,2,1,3,2
96183,96183,Samar Chand,68,1,3,1,1
96184,96184,Pallavi Vig,43,1,3,1,1
96185,96185,Kashish Vaidya,66,3,1,2,1
96186,96186,Bina Zachariah,64,1,3,4,1
96187,96187,Yauvani Tiwari,18,3,3,4,2
96188,96188,Rachit Bhargava,27,5,2,3,2
96189,96189,Gaurangi Tiwari,24,1,3,3,2
96190,96190,Hemal Som,25,3,2,2,1
96191,96191,Kashish Roy,40,5,1,1,2
96192,96192,Chanakya Bhat,26,2,3,2,1
96193,96193,Yamini Walla,67,1,4,3,2
96194,96194,Barkha Shetty,59,3,3,1,2
96195,96195,Isha Dutta,61,2,2,1,2
96196,96196,Kamala Karpe,23,4,3,3,1
96197,96197,Gauri Sehgal,66,1,4,1,1
96198,96198,Krisha Basu,45,5,1,3,2
96199,96199,Chandran Bali,34,4,3,2,2
96200,96200,Aadi Panchal,38,4,2,1,1
96201,96201,Udyati Bail,28,3,4,3,2
96202,96202,Zayyan Subramaniam,21,5,1,2,1
96203,96203,Nandini Chana,28,5,3,3,1
96204,96204,Ansh Gandhi,65,1,3,4,1
96205,96205,Ansh Chandran,21,2,3,4,2
96206,96206,Garima Srinivas,35,3,2,3,2
96207,96207,Ladli Tandon,30,4,2,3,2
96208,96208,Oviya Goswami,20,3,1,1,1
96209,96209,Amruta Narang,64,5,4,2,2
96210,96210,Maanav Goel,60,1,4,4,2
96211,96211,Anmol Sastry,52,4,1,2,2
96212,96212,Dalaja Walla,19,4,1,1,1
96213,96213,Megha Mani,57,1,1,4,2
96214,96214,Triveni Nair,62,1,3,1,1
96215,96215,Eta Jani,42,3,4,3,2
96216,96216,Falguni Desai,68,2,2,1,1
96217,96217,Nisha Gole,46,2,2,3,2
96218,96218,Ranveer Wason,50,1,3,1,2
96219,96219,Chatresh Sachdev,38,4,1,1,2
96220,96220,Charles Karpe,32,3,4,2,2
96221,96221,Kamala Sheth,55,4,1,4,2
96222,96222,Naksh Mandal,25,5,3,1,1
96223,96223,Gaurika Roy,52,5,3,3,1
96224,96224,Vedhika Panchal,53,4,3,2,2
96225,96225,Baljiwan Kurian,63,4,4,3,2
96226,96226,George Bhattacharyya,65,1,2,3,2
96227,96227,Anika Bedi,69,1,1,4,1
96228,96228,Pranav Mittal,46,3,1,3,1
96229,96229,Tanveer Tailor,33,1,4,4,2
96230,96230,Ridhi Pillay,44,1,2,3,1
96231,96231,Chatresh Raja,34,2,3,4,1
96232,96232,George Prashad,20,5,2,1,2
96233,96233,Logan Wagle,64,1,3,1,1
96234,96234,Qushi Ghose,69,2,4,3,2
96235,96235,Alka Dubey,54,3,1,3,2
96236,96236,Wazir Dasgupta,43,1,2,1,1
96237,96237,Hamsini Nagar,26,1,3,1,1
96238,96238,Victor Pillay,37,3,1,1,2
96239,96239,Viraj Ray,61,2,3,3,2
96240,96240,Lila Sachar,69,5,3,1,1
96241,96241,Faqid Sane,31,1,4,3,1
96242,96242,Jagat Mannan,68,3,4,2,1
96243,96243,Yatan Apte,24,3,4,2,1
96244,96244,Tara Gokhale,70,5,2,3,1
96245,96245,Tanvi Mangat,36,3,2,3,2
96246,96246,Tanish Ravi,29,2,3,2,2
96247,96247,Bachittar D’Alia,33,3,2,3,1
96248,96248,Harish Sandal,34,3,3,4,1
96249,96249,Ekavir Baral,20,5,4,2,1
96250,96250,Chandresh Mody,62,4,3,4,2
96251,96251,Gagan Ray,31,1,3,4,1
96252,96252,Ekalinga Khatri,70,1,4,1,1
96253,96253,Sanaya Garde,37,3,3,2,2
96254,96254,Akshay Krishnamurthy,43,5,2,1,1
96255,96255,Chandani Suresh,23,3,4,1,2
96256,96256,Ekaraj Tandon,53,3,4,4,2
96257,96257,Warinder Mammen,31,2,1,2,2
96258,96258,Fariq Basak,26,3,3,1,2
96259,96259,Idika Ganesan,47,5,4,1,2
96260,96260,Yasti Krishnamurthy,41,2,4,2,2
96261,96261,Anirudh Brar,32,4,1,3,1
96262,96262,Charita Pandey,52,1,4,3,2
96263,96263,Qasim Oza,62,3,3,1,1
96264,96264,Vritti Bhattacharyya,59,5,2,2,2
96265,96265,Falan Dara,65,2,4,4,2
96266,96266,Geetika Naidu,25,2,2,1,1
96267,96267,Nitara Dar,18,5,2,2,2
96268,96268,Dipta Mukherjee,68,1,1,2,1
96269,96269,Kavya Panchal,54,4,4,3,2
96270,96270,Frederick Kanda,66,3,2,2,1
96271,96271,Lipika Chandra,58,3,1,3,2
96272,96272,Chaitaly Dada,41,3,4,2,2
96273,96273,Faqid Zacharia,37,5,1,1,1
96274,96274,Praneel Varghese,32,1,2,2,2
96275,96275,Nathaniel Kannan,67,5,2,3,2
96276,96276,Aradhana Parekh,70,4,3,4,2
96277,96277,Oviya Badami,59,3,3,4,2
96278,96278,Vedhika Bains,25,1,4,3,1
96279,96279,Widisha Sengupta,53,1,1,2,2
96280,96280,Gauri Ramanathan,66,2,2,1,1
96281,96281,Ayushman Kurian,68,2,2,3,2
96282,96282,Varenya Mital,63,3,3,1,2
96283,96283,Geetika Bose,70,3,4,2,1
96284,96284,Pahal Prashad,19,4,2,1,2
96285,96285,Jagdish Pillai,43,2,1,2,1
96286,96286,Karan Garg,51,1,2,2,2
96287,96287,Anita Chanda,56,4,4,1,2
96288,96288,Oviya Pingle,36,5,2,3,2
96289,96289,Madhav Bhatia,42,1,4,4,1
96290,96290,Ekalinga Choudhry,37,2,3,1,1
96291,96291,Matthew Bala,47,3,3,4,2
96292,96292,Nisha Sabharwal,34,4,4,1,2
96293,96293,Mahika Rau,47,1,1,1,2
96294,96294,Pavani Khatri,22,5,1,2,2
96295,96295,Anvi Basu,37,5,2,4,1
96296,96296,Lopa Borde,57,2,4,1,1
96297,96297,Finn Jha,22,4,1,1,1
96298,96298,Chandran Ganesan,23,2,3,4,2
96299,96299,Megha Om,60,3,3,2,2
96300,96300,Ayush Keer,18,3,4,1,1
96301,96301,Balveer Chauhan,58,5,1,4,2
96302,96302,Nandini Sengupta,21,1,2,1,2
96303,96303,Vanya Anne,18,3,4,2,2
96304,96304,Jason Talwar,62,2,1,4,2
96305,96305,Charles Gopal,24,3,2,2,1
96306,96306,Oliver Sane,36,2,3,4,2
96307,96307,Isaac Ganguly,18,3,2,2,1
96308,96308,Krishna Kade,33,4,2,2,2
96309,96309,Chakrika Varty,24,1,2,4,1
96310,96310,Tanay Patel,51,1,3,2,1
96311,96311,Quincy Nigam,68,3,3,2,2
96312,96312,Megha Gulati,42,2,3,2,1
96313,96313,Gaurika Madan,37,5,4,1,1
96314,96314,Radha Dora,41,1,2,4,1
96315,96315,Ati Gola,25,1,3,2,2
96316,96316,Quincy Solanki,41,4,1,3,2
96317,96317,Leena Oommen,64,1,4,3,2
96318,96318,Chatresh Borra,48,2,4,1,1
96319,96319,Owen Memon,44,4,2,4,1
96320,96320,Nathaniel Gara,53,1,4,2,1
96321,96321,Upasna Kalla,66,3,1,2,1
96322,96322,Bachittar Pillai,68,3,4,3,2
96323,96323,Raagini Bhatia,39,2,2,3,1
96324,96324,Max Padmanabhan,18,1,3,4,1
96325,96325,Jackson Purohit,29,2,3,4,2
96326,96326,Ayaan Walia,37,2,3,3,2
96327,96327,Charles Yadav,45,2,1,1,2
96328,96328,Lekha Kalla,61,3,4,1,2
96329,96329,Gayathri Tara,56,5,2,3,1
96330,96330,Ekavir Aggarwal,66,5,3,2,2
96331,96331,Ikshita Kalla,44,3,4,2,1
96332,96332,Odika Bera,28,3,1,3,1
96333,96333,Brijesh Som,37,4,2,4,2
96334,96334,Karan Hans,39,1,1,1,1
96335,96335,Eshana Basu,26,1,1,1,2
96336,96336,Chandresh Dhar,56,1,3,3,1
96337,96337,Yashoda Chhabra,28,3,4,2,2
96338,96338,Kevin Devan,37,2,1,1,1
96339,96339,Frederick Shan,34,3,1,3,2
96340,96340,Sarthak Aurora,29,3,1,4,1
96341,96341,Chakradev Morar,54,2,4,2,2
96342,96342,Samarth Kunda,64,5,2,4,2
96343,96343,Turvi Sama,45,4,4,4,1
96344,96344,Radha Mody,33,4,2,3,2
96345,96345,Ekansh D’Alia,19,1,3,4,2
96346,96346,Aashi Batra,66,1,1,3,2
96347,96347,Ekiya Anand,46,5,2,1,1
96348,96348,Maanav Kashyap,58,1,4,2,1
96349,96349,Azad Upadhyay,24,3,1,1,2
96350,96350,Aarnav Sibal,22,5,4,2,2
96351,96351,Harrison Biswas,48,4,2,4,2
96352,96352,Pushti Sheth,34,4,1,4,1
96353,96353,Advaith Singhal,59,5,3,1,2
96354,96354,Bahadurjit Goel,27,5,3,1,1
96355,96355,Jasmit Chaudry,60,1,1,3,2
96356,96356,Leena Sagar,60,3,2,3,2
96357,96357,Imaran Sethi,29,4,1,3,1
96358,96358,Abdul Balay,69,2,1,1,1
96359,96359,Aradhana Kadakia,45,3,4,2,1
96360,96360,Karan Chakrabarti,68,5,3,4,2
96361,96361,Banjeet Nanda,30,1,2,3,2
96362,96362,Aachal Nayak,37,5,2,3,2
96363,96363,Hamsini Sarin,37,3,4,4,1
96364,96364,Maanas Yogi,39,3,2,3,1
96365,96365,Raagini Parmer,47,1,3,1,1
96366,96366,Bachittar Sarraf,44,3,1,1,1
96367,96367,Logan Lata,33,5,4,1,2
96368,96368,Turvi Toor,20,4,3,1,2
96369,96369,Devika Arora,69,5,4,4,2
96370,96370,Jeremiah Chander,67,4,3,4,2
96371,96371,Vrinda Bhandari,34,4,3,1,1
96372,96372,Pavani Kaul,66,2,1,2,2
96373,96373,Sathvik Sawhney,49,3,2,4,1
96374,96374,Chakradev Mandal,44,1,4,1,2
96375,96375,Ikbal Pal,44,3,3,3,2
96376,96376,Vasudha Ratta,64,4,4,3,1
96377,96377,Chameli Morar,46,1,2,4,1
96378,96378,Irya Minhas,18,2,2,1,1
96379,96379,Henry Chakrabarti,36,1,4,3,1
96380,96380,Balveer Basu,48,4,1,4,1
96381,96381,Xiti Majumdar,25,1,2,1,1
96382,96382,Viraj Bose,23,4,4,4,2
96383,96383,Lakshmi Bhatnagar,59,3,3,3,2
96384,96384,Ati Nori,64,2,2,2,2
